TITLE     = "ANALYZED MODEL"
VARIABLES = "X", "Y", "Z", "C"
ZONE T="STEP 0 Incr 0"
F = POINT
98.642100 -3.452160 11.441600 0.000000
100.088000 -3.452160 11.205100 0.000000
97.967000 -2.006020 11.978100 0.000000
98.642100 -2.006020 11.883100 0.000000
100.088000 -2.006020 11.694600 0.000000
101.534000 -3.452160 10.956800 0.000000
102.980000 -3.452160 10.691700 0.000000
101.534000 -2.006020 11.506800 0.000000
102.980000 -2.006020 11.315200 0.000000
98.054200 -0.559886 11.978100 0.000000
98.642100 -0.559886 11.905900 0.000000
100.088000 -0.559886 11.743900 0.000000
98.642100 0.886253 11.511700 0.000000
100.088000 0.886253 11.352700 0.000000
101.534000 -0.559886 11.587600 0.000000
102.980000 -0.559886 11.432300 0.000000
101.534000 0.886253 11.200100 0.000000
102.980000 0.886253 11.047700 0.000000
105.873000 -4.597010 9.085810 0.000000
103.823000 -3.452160 10.531900 0.000000
104.427000 -3.452160 10.408000 0.000000
105.873000 -3.452160 10.093400 0.000000
104.427000 -3.264310 10.531900 0.000000
105.873000 -2.755350 10.531900 0.000000
107.319000 -4.197120 9.085810 0.000000
108.765000 -3.775610 9.085810 0.000000
107.319000 -3.452160 9.747360 0.000000
108.765000 -3.452160 9.376410 0.000000
107.319000 -2.071140 10.531900 0.000000
107.431000 -2.006020 10.531900 0.000000
108.765000 -2.006020 10.234500 0.000000
108.712000 -0.559886 10.531900 0.000000
108.765000 -0.559886 10.520900 0.000000
107.117000 0.886253 10.531900 0.000000
107.319000 0.886253 10.497700 0.000000
107.319000 0.802688 10.531900 0.000000
108.765000 0.886253 10.249300 0.000000
104.427000 -2.006020 11.114300 0.000000
105.873000 -2.006020 10.855400 0.000000
107.319000 -2.006020 10.557000 0.000000
104.427000 -0.559886 11.260000 0.000000
105.873000 -0.559886 11.054800 0.000000
104.427000 0.886253 10.887700 0.000000
105.873000 0.886253 10.710900 0.000000
107.319000 -0.559886 10.809000 0.000000
110.211000 -7.159010 3.301250 0.000000
111.657000 -6.894890 3.301250 0.000000
110.211000 -6.504360 4.747390 0.000000
111.016000 -6.344440 4.747390 0.000000
111.657000 -6.344440 4.488670 0.000000
111.657000 -6.219230 4.747390 0.000000
113.103000 -6.627230 3.301250 0.000000
114.221840 -4.560137 2.493934 0.000000
113.103000 -6.344440 3.903600 0.000000
114.219589 -4.566527 2.480325 0.000000
113.103000 -5.932680 4.747390 0.000000
114.216916 -3.904451 3.828885 0.000000
110.211000 -6.344440 5.067880 0.000000
110.211000 -5.733310 6.193530 0.000000
111.657000 -5.424900 6.193530 0.000000
109.650000 -4.898300 7.639670 0.000000
110.211000 -4.898300 7.456460 0.000000
111.657000 -4.898300 6.991680 0.000000
113.103000 -5.113840 6.193530 0.000000
114.069000 -4.898300 6.193530 0.000000
114.205832 -3.228006 4.997701 0.000000
113.103000 -4.898300 6.518540 0.000000
114.314247 -4.551863 2.475506 0.000000
115.667919 -4.534475 1.973726 0.000000
117.100017 -4.523895 1.372061 0.000000
115.664532 -4.319011 2.442625 0.000000
117.101747 -4.049445 2.449266 0.000000
115.658344 -3.640388 3.797816 0.000000
117.098697 -3.354581 3.796146 0.000000
118.562635 -3.783871 2.445325 0.000000
120.010781 -3.523187 2.437766 0.000000
118.010939 -3.204847 3.740837 0.000000
118.548720 -3.177242 3.595741 0.000000
120.000055 -3.175489 3.094534 0.000000
115.633722 -3.240300 4.498798 0.000000
117.086667 -3.227088 4.017771 0.000000
110.211000 -4.760650 7.639670 0.000000
111.657000 -4.404510 7.639670 0.000000
114.198703 -3.192348 5.053096 0.000000
113.103000 -4.048670 7.639670 0.000000
114.185959 -2.196836 6.382503 0.000000
118.545519 -3.117060 3.703601 0.000000
119.989829 -2.844870 3.670340 0.000000
115.621160 -2.888300 5.025378 0.000000
117.078840 -2.537026 5.035684 0.000000
115.119798 -2.056066 6.260624 0.000000
115.600542 -1.964439 6.212338 0.000000
117.062281 -1.958590 5.781611 0.000000
115.616882 -1.981015 6.202698 0.000000
117.029303 -1.588772 6.179655 0.000000
118.539300 -2.237130 5.014388 0.000000
119.981194 -1.921030 4.984304 0.000000
118.483676 -2.026625 5.286881 0.000000
119.973191 -2.038488 4.851807 0.000000
118.452291 -1.197377 6.097613 0.000000
119.569323 -1.035282 5.932769 0.000000
119.969237 -0.765629 6.025248 0.000000
119.997091 -1.001321 5.873771 0.000000
109.902000 -3.452160 9.085810 0.000000
110.211000 -3.452160 9.008440 0.000000
111.657000 -3.452160 8.653610 0.000000
110.211000 -3.356430 9.085810 0.000000
111.657000 -2.906500 9.085810 0.000000
110.211000 -2.006020 9.920060 0.000000
111.657000 -2.006020 9.613800 0.000000
113.103000 -3.452160 8.290060 0.000000
114.177387 -2.162734 6.421032 0.000000
113.103000 -2.416670 9.085810 0.000000
114.178000 -2.006020 9.085810 0.000000
114.185827 -0.935477 7.356409 0.000000
113.103000 -2.006020 9.312670 0.000000
110.211000 -0.559886 10.243200 0.000000
111.657000 -0.559886 9.983920 0.000000
110.211000 0.886253 9.999250 0.000000
111.657000 0.886253 9.764730 0.000000
114.208149 -1.158683 7.246003 0.000000
113.103000 -0.559886 9.729240 0.000000
114.185849 -0.550380 7.496084 0.000000
113.103000 0.886253 9.535470 0.000000
114.175872 0.470961 7.357478 0.000000
115.582778 -0.996371 7.001357 0.000000
116.967544 -1.199449 6.520831 0.000000
118.436089 -1.168668 6.140738 0.000000
115.535464 -0.499853 7.190639 0.000000
115.742656 -0.491462 7.146550 0.000000
116.929677 -0.475648 6.838618 0.000000
115.059743 0.288098 7.218099 0.000000
115.566990 0.140994 7.157134 0.000000
115.548578 0.210567 7.151679 0.000000
116.983915 0.320067 6.739616 0.000000
115.546049 -0.495062 7.193690 0.000000
118.438717 -0.415841 6.480528 0.000000
119.941437 -0.423535 6.173131 0.000000
118.479037 0.449401 6.351681 0.000000
119.913644 0.505845 6.037695 0.000000
121.443495 -3.261817 2.432615 0.000000
122.135685 -3.144892 2.395502 0.000000
122.908083 -3.123356 2.172501 0.000000
121.440720 -3.174412 2.595307 0.000000
124.334885 -3.103850 1.656219 0.000000
122.902824 -3.029109 2.353082 0.000000
121.448983 -2.530336 3.692438 0.000000
122.903205 -2.272250 3.682032 0.000000
124.339247 -2.755993 2.345419 0.000000
125.797802 -2.478108 2.385981 0.000000
124.327928 -1.995655 3.655708 0.000000
125.183082 -1.884157 3.554458 0.000000
125.808527 -1.786573 3.514945 0.000000
125.820875 -1.859838 3.436691 0.000000
120.096272 -1.997115 4.864083 0.000000
121.434859 -1.893932 4.618377 0.000000
122.865333 -1.917469 4.183941 0.000000
121.438100 -1.735646 4.812969 0.000000
122.841445 -1.398763 4.791729 0.000000
121.395339 -0.847178 5.619639 0.000000
122.744834 -1.106221 5.107972 0.000000
124.315947 -1.927502 3.748721 0.000000
124.260685 -1.002074 4.757727 0.000000
125.282321 -0.962484 4.527223 0.000000
125.787199 -0.730190 4.583010 0.000000
124.226833 -1.076326 4.726458 0.000000
121.321398 -0.564873 5.806327 0.000000
121.905612 -0.477680 5.710848 0.000000
122.714070 -0.452761 5.498798 0.000000
121.435177 0.361495 5.735098 0.000000
121.367600 -0.134537 5.962655 0.000000
121.427881 0.525155 5.701090 0.000000
122.743215 0.359645 5.386742 0.000000
125.813860 -0.930175 4.449771 0.000000
124.180086 -0.389756 5.112533 0.000000
125.716541 -0.414157 4.756909 0.000000
124.208596 0.392626 4.977525 0.000000
125.688388 0.443677 4.603712 0.000000
127.245350 -2.205531 2.393015 0.000000
128.688532 -1.931841 2.409363 1.000000
127.244520 -1.783985 3.096548 0.000000
128.671717 -1.788192 2.656985 1.000000
127.256590 -1.548736 3.471033 0.000000
128.673103 -1.233471 3.495433 1.000000
129.976614 -1.741216 2.317662 1.000000
130.142635 -1.689180 2.355701 1.000000
131.577960 -1.679472 1.866564 1.000000
130.140205 -1.745063 2.259436 1.000000
131.552239 -1.538349 2.170279 1.000000
130.088555 -0.913996 3.463585 1.000000
131.362640 -0.824094 3.182428 1.000000
131.524010 -0.550844 3.385213 1.000000
131.559758 -0.870982 3.107105 1.000000
127.231682 -0.785556 4.227631 0.000000
128.602269 -0.993209 3.785734 1.000000
130.025663 -1.038790 3.404041 1.000000
127.169162 -0.610046 4.371380 0.000000
128.137204 -0.507883 4.244999 0.000000
128.555032 -0.490850 4.152544 1.000000
127.204753 0.177611 4.349363 0.000000
127.207992 -0.210769 4.549426 0.000000
127.238106 0.434787 4.267898 0.000000
128.581391 0.313127 3.989829 1.000000
127.214174 -0.655826 4.443729 0.000000
129.985768 -0.486922 3.800157 1.000000
131.460264 -0.343862 3.462970 1.000000
130.021162 0.234344 3.664617 1.000000
131.448312 0.303501 3.275278 1.000000
121.411677 -0.627930 5.839206 0.000000
133.012858 -1.666633 1.341017 1.000000
133.013135 -1.221823 2.203057 1.000000
134.509468 -0.946043 2.167995 1.000000
132.983690 -0.613737 2.909400 1.000000
134.412486 -0.806197 2.388867 1.000000
135.966133 -0.746278 2.074924 1.000000
137.375452 -0.511900 2.028111 1.000000
135.911613 -0.807554 2.054768 1.000000
137.361704 -0.781261 1.770347 1.000000
132.930841 -0.584293 2.994563 1.000000
134.381731 -0.084993 2.853744 1.000000
133.234184 0.177975 2.906672 1.000000
134.487267 -0.241690 2.843544 1.000000
134.401457 0.019586 2.797800 1.000000
134.403921 -0.434952 2.793038 1.000000
135.820664 -0.387387 2.512909 1.000000
137.324701 -0.343529 2.214660 1.000000
135.867927 0.263611 2.339286 1.000000
137.369442 0.309248 2.065424 1.000000
132.955213 -0.598765 3.092046 1.000000
134.381703 -0.431086 2.798035 1.000000
132.950608 0.330817 2.908352 1.000000
137.473993 -0.687969 1.824838 1.000000
138.934015 -0.467324 1.779849 1.000000
140.417628 -0.545889 1.483835 1.000000
141.876180 -0.668446 1.236429 1.000000
141.915147 -0.873596 1.462086 1.000000
141.383127 -1.400042 1.738351 1.000000
138.897518 -0.630026 1.660977 1.000000
140.373721 -0.492870 1.567804 1.000000
138.806311 -0.501667 1.926907 1.000000
140.309747 -0.518507 1.686615 1.000000
138.824567 0.415447 1.783542 1.000000
140.326562 0.447630 1.541419 1.000000
141.813685 -0.419667 1.467036 1.000000
141.999127 -0.203647 1.754913 1.000000
141.766185 -0.983745 1.509173 1.000000
141.849319 0.127199 1.813529 1.000000
142.396745 0.219870 1.457899 1.000000
141.894961 0.281652 1.401304 1.000000
141.839579 -0.630659 1.505345 1.000000
142.435245 -0.182462 1.528678 1.000000
142.401829 -0.491053 1.500677 1.000000
141.830464 0.465740 1.357909 1.000000
142.645532 0.030831 1.408859 1.000000
6.777709 4.339056 2.979619 1.000000
6.452656 3.961097 2.534074 1.000000
5.908603 3.430165 2.541979 1.000000
6.794957 4.583164 2.349001 1.000000
6.505994 3.538849 2.632779 1.000000
7.921304 3.854933 2.589747 1.000000
6.768617 3.895145 3.819516 1.000000
6.607049 3.394656 4.186154 1.000000
6.472730 3.007086 3.692292 1.000000
6.491604 3.458471 2.797023 1.000000
7.876492 3.475631 3.326800 1.000000
7.863561 3.288992 3.673185 1.000000
9.361276 4.172204 2.521030 1.000000
10.848651 4.831071 1.660216 1.000000
10.800983 4.498036 2.452210 1.000000
9.306072 3.492264 3.783243 1.000000
9.303823 3.542423 3.697616 1.000000
9.377493 3.537950 3.728637 1.000000
10.784406 3.797205 3.777722 1.000000
6.709035 2.533131 5.489401 1.000000
6.555537 2.844116 4.811615 1.000000
6.497441 2.293612 4.671925 1.000000
6.298857 2.144252 5.144247 1.000000
6.476818 2.217049 4.756807 1.000000
7.349102 2.338938 4.846112 1.000000
6.328535 1.390628 5.695292 1.000000
6.172300 1.519422 5.527224 1.000000
6.619514 0.989860 5.801410 1.000000
6.410096 1.588694 5.733887 1.000000
6.516500 1.227984 5.615894 1.000000
7.853641 1.360937 5.866917 1.000000
7.884943 1.107383 6.025545 1.000000
6.460375 2.087065 5.402487 1.000000
7.879566 2.398856 4.914355 1.000000
8.231838 1.374991 5.919650 1.000000
9.368097 2.400206 5.300491 1.000000
9.383397 1.545088 6.064926 1.000000
10.831755 1.966753 6.112535 1.000000
10.807362 2.353126 5.742503 1.000000
6.567563 3.014114 4.606373 1.000000
7.872384 2.353667 4.958620 1.000000
9.323451 2.646759 4.999590 1.000000
10.788784 3.580312 4.122286 1.000000
10.788818 2.989014 4.993638 1.000000
12.251934 4.868709 2.320388 1.000000
12.253654 4.819560 2.419847 1.000000
12.696870 4.893263 2.471361 1.000000
12.245417 4.107202 3.782298 1.000000
13.706990 4.931639 2.830953 1.000000
13.689772 4.448313 3.739080 1.000000
15.149605 4.940250 3.419302 0.000000
15.143645 4.755441 3.757738 0.000000
16.115959 4.963675 3.778393 0.000000
12.268235 2.355469 6.164471 1.000000
12.268506 2.333976 6.181803 1.000000
12.712029 2.427008 6.223770 1.000000
12.238618 3.580747 4.611349 1.000000
12.247013 3.332830 4.987191 1.000000
13.676442 3.589267 5.075698 1.000000
13.673764 3.626971 5.021670 1.000000
13.714931 2.573828 6.372673 1.000000
13.762847 3.623109 5.054462 1.000000
15.148523 3.911230 5.116600 0.000000
16.600402 4.258380 5.114058 0.000000
16.601114 4.980820 3.934225 0.000000
15.162946 3.648984 5.483731 0.000000
15.166670 2.995285 6.362174 0.000000
16.595843 3.639020 5.976193 0.000000
16.586214 3.356663 6.363571 0.000000
13.717166 5.119071 2.471536 1.000000
15.157865 5.454118 2.452007 0.000000
16.604154 5.760195 2.465620 0.000000
16.604212 6.289671 1.219022 0.000000
16.597801 5.053244 3.805640 0.000000
9.394085 1.487252 6.122384 1.000000
10.858517 1.504575 6.470013 1.000000
12.391798 0.725239 7.174174 1.000000
12.336427 1.413291 6.916314 1.000000
13.727653 1.516054 7.261741 1.000000
13.736233 1.235035 7.401839 1.000000
13.750646 2.522065 6.440585 1.000000
13.998155 1.529145 7.301707 1.000000
15.219435 1.762401 7.477977 0.000000
15.184802 2.465329 6.916915 0.000000
16.621879 2.245295 7.512210 0.000000
16.612334 2.442438 7.346907 0.000000
15.245451 1.590361 7.609188 0.000000
16.693468 1.556171 8.008489 0.000000
18.048580 4.992286 4.481664 0.000000
18.040824 4.615362 5.086453 0.000000
19.483617 5.002936 5.001832 0.000000
19.481369 4.941027 5.097918 0.000000
18.037649 3.636316 6.446286 0.000000
18.043146 3.694268 6.376577 0.000000
18.164712 3.700851 6.404536 0.000000
19.488850 3.976081 6.474549 0.000000
19.924395 5.026269 5.123836 0.000000
20.943783 4.345972 6.466692 0.000000
20.953291 5.053790 5.454904 0.000000
22.393916 5.062473 5.966562 0.000000
22.370812 4.725714 6.432533 0.000000
23.837116 5.074477 6.445126 0.000000
23.834925 5.090002 6.425169 0.000000
23.998196 5.114541 6.448056 0.000000
18.035997 6.304395 1.948431 0.000000
18.043974 6.078354 2.445772 0.000000
19.298161 6.326126 2.492455 0.000000
19.488030 6.354124 2.518016 0.000000
18.051392 5.387954 3.806704 0.000000
19.491087 5.720015 3.813359 0.000000
19.490791 6.346804 2.532852 0.000000
20.938958 6.666283 2.532195 0.000000
22.382493 6.980803 2.536241 0.000000
20.945246 6.352131 3.203431 0.000000
20.951096 6.055478 3.799391 0.000000
22.386177 6.357615 3.856366 0.000000
22.387494 6.380230 3.813507 0.000000
20.957706 5.261615 5.148718 0.000000
22.403091 5.608604 5.168427 0.000000
23.814944 7.247063 2.634434 0.000000
25.224847 7.664759 2.222980 0.000000
25.245421 7.538839 2.610376 0.000000
22.449063 6.379865 3.839952 0.000000
23.845862 6.687781 3.888357 0.000000
25.265405 7.009443 3.893034 0.000000
26.201975 7.699014 2.668243 0.000000
26.718433 7.315355 3.913581 0.000000
26.690501 7.713964 2.891229 0.000000
28.118319 7.717043 3.615922 0.000000
28.133982 7.595762 3.921943 0.000000
26.678725 7.760494 2.753421 0.000000
28.094107 8.006870 2.773654 0.000000
23.849849 6.407216 4.411223 0.000000
23.838452 5.994996 5.122449 0.000000
25.269160 6.419194 4.969600 0.000000
25.266441 6.322150 5.125968 0.000000
25.275015 5.385811 6.506824 0.000000
25.920724 6.445666 5.165791 0.000000
26.730781 6.621533 5.197906 0.000000
28.151314 6.930500 5.222651 0.000000
26.725170 5.750473 6.498571 0.000000
26.727073 6.474283 5.425102 0.000000
28.155995 6.476599 5.934000 0.000000
28.140082 6.112851 6.464095 0.000000
17.744408 2.514929 7.590531 0.000000
18.162199 1.122484 8.631700 0.000000
18.118081 1.370457 8.492175 0.000000
19.418887 1.575933 8.730243 0.000000
18.091825 2.566585 7.648834 0.000000
19.532816 2.588774 8.029453 0.000000
19.534976 1.410444 8.838843 0.000000
20.949324 1.945329 8.872035 0.000000
20.934795 2.524081 8.443522 0.000000
22.365631 2.390184 8.905278 0.000000
22.358757 2.477361 8.837316 0.000000
18.066297 2.493128 7.704471 0.000000
19.498675 2.896852 7.722052 0.000000
19.494548 3.721184 6.792014 0.000000
20.933567 3.730531 7.224790 0.000000
20.919957 3.294823 7.711347 0.000000
22.357069 3.741138 7.622699 0.000000
22.347441 3.662953 7.707941 0.000000
19.530625 1.663197 8.722304 0.000000
20.962848 1.664465 9.050277 0.000000
22.390213 1.641559 9.378116 0.000000
23.259516 2.601051 8.961820 0.000000
23.001089 3.787528 7.744026 0.000000
23.830513 3.957265 7.799330 0.000000
25.271034 4.341029 7.788349 0.000000
25.279710 5.132685 6.840744 0.000000
23.834867 3.834198 7.931534 0.000000
23.835929 2.673535 9.047765 0.000000
25.265644 3.082168 9.067499 0.000000
25.259893 3.818650 8.340459 0.000000
26.707968 5.147768 7.271954 0.000000
26.696081 4.720763 7.764875 0.000000
28.128004 5.166453 7.656050 0.000000
28.123132 5.085674 7.745017 0.000000
26.689198 3.451371 9.088072 0.000000
26.688796 3.809946 8.728358 0.000000
28.125552 3.814239 9.086061 0.000000
28.114377 3.811918 9.088043 0.000000
23.889296 1.668449 9.711418 0.000000
25.266814 1.638138 10.087449 0.000000
25.287925 1.379532 10.180523 0.000000
23.845259 2.666290 9.061454 0.000000
25.288503 2.691547 9.403398 0.000000
25.634457 1.689240 10.120304 0.000000
26.742872 1.871259 10.270225 0.000000
26.712247 2.623582 9.791336 0.000000
28.152887 2.367020 10.301888 0.000000
28.132148 2.561070 10.170242 0.000000
26.766186 1.710158 10.374886 0.000000
28.209743 1.653766 10.731910 0.000000
28.710400 9.563090 4.747390 0.000000
29.227400 10.139300 3.301250 0.000000
30.673500 10.344700 3.301250 0.000000
29.227400 9.662530 4.747390 0.000000
30.673500 9.931400 4.747390 0.000000
32.119700 10.515700 3.301250 0.000000
33.565800 10.649700 3.301250 0.000000
32.119700 10.174300 4.747390 0.000000
33.565800 10.382600 4.747390 0.000000
29.227400 8.956320 6.193530 0.000000
29.227400 9.563090 4.981210 0.000000
30.673500 9.563090 5.602460 0.000000
30.673500 9.257900 6.193530 0.000000
29.227400 8.116950 7.499180 0.000000
29.227400 8.019630 7.639670 0.000000
29.643100 8.116950 7.639670 0.000000
30.673500 8.341460 7.639670 0.000000
32.119700 9.563090 6.148560 0.000000
32.119700 9.539360 6.193530 0.000000
32.243600 9.563090 6.193530 0.000000
32.119700 8.653990 7.639670 0.000000
33.565800 9.563090 6.637280 0.000000
33.565800 8.948270 7.639670 0.000000
33.565800 9.802760 6.193530 0.000000
35.011900 10.748300 3.301250 0.000000
36.458100 10.814600 3.301250 0.000000
35.011900 10.551800 4.747390 0.000000
36.458100 10.681100 4.747390 0.000000
37.904200 10.851300 3.301250 0.000000
39.350300 10.860300 3.301250 0.000000
